Zona,Cod Municipio,Municipio,Bairro,Qtd                                                                                                                     Eleitores
111.0,59218.0,VALENÇA,BENFICA,1177.0
111.0,59218.0,VALENÇA,BIQUINHA,1701.0
111.0,59218.0,VALENÇA,CAMBOTA,1858.0
111.0,59218.0,VALENÇA,CANTEIRO,1603.0
111.0,59218.0,VALENÇA,CENTRO,20495.0
111.0,59218.0,VALENÇA,CHACRINHA,2086.0
111.0,59218.0,VALENÇA,CHAVES,89.0
111.0,59218.0,VALENÇA,CONSERVATORIA,2884.0
111.0,59218.0,VALENÇA,FATIMA,6456.0
111.0,59218.0,VALENÇA,JARDIM VALENÇA,792.0
111.0,59218.0,VALENÇA,JOÃO BONITO,436.0
111.0,59218.0,VALENÇA,LOTEAMENTO RANCHO NOVO,281.0
111.0,59218.0,VALENÇA,MONTE D'OURO,1545.0
111.0,59218.0,VALENÇA,OSÓRIO,985.0
111.0,59218.0,VALENÇA,PARAISO,437.0
111.0,59218.0,VALENÇA,PARAPEUNA,1488.0
111.0,59218.0,VALENÇA,PARQUE PENTAGNA,265.0
111.0,59218.0,VALENÇA,PASSAGEM,369.0
111.0,59218.0,VALENÇA,PEDRO CARLOS,300.0
111.0,59218.0,VALENÇA,PENTAGNA,895.0
111.0,59218.0,VALENÇA,PONTE FUNDA,1592.0
111.0,59218.0,VALENÇA,QUIRINO,321.0
111.0,59218.0,VALENÇA,SANTA CRUZ,509.0
111.0,59218.0,VALENÇA,SANTA IGNACIA,230.0
111.0,59218.0,VALENÇA,SANTA ISABEL,1883.0
111.0,59218.0,VALENÇA,SERRA DA GLORIA,260.0
111.0,59218.0,VALENÇA,SÃO BENTO,124.0
111.0,59218.0,VALENÇA,SÃO FRANCISCO,904.0
111.0,59218.0,VALENÇA,SÃO JOSÉ DAS PALMEIRAS,1873.0
111.0,59218.0,VALENÇA,VARGINHA,452.0
112.0,58599.0,MIRACEMA,CENTRO,15034.0
112.0,58599.0,MIRACEMA,PARAÍSO DO TOBIAS,1669.0
112.0,58599.0,MIRACEMA,RODAGEM,1620.0
112.0,58599.0,MIRACEMA,SANTA TEREZA,3371.0
112.0,58599.0,MIRACEMA,VENDA DAS FLORES,738.0
113.0,58653.0,NITERÓI,CENTRO,19826.0
113.0,58653.0,NITERÓI,FÁTIMA,1599.0
113.0,58653.0,NITERÓI,ILHA DA CONCEIÇÃO,5101.0
113.0,58653.0,NITERÓI,PONTA D'AREIA,1377.0
114.0,58653.0,NITERÓI,CENTRO,3253.0
114.0,58653.0,NITERÓI,ICARAÍ,4718.0
114.0,58653.0,NITERÓI,INGÁ,10353.0
114.0,58653.0,NITERÓI,SÃO DOMINGOS,6900.0
115.0,58653.0,NITERÓI,BALDEADOR,2211.0
115.0,58653.0,NITERÓI,FONSECA,28392.0
116.0,58017.0,ANGRA DOS REIS,BALNEÁRIO,7927.0
116.0,58017.0,ANGRA DOS REIS,BONFIM,1199.0
116.0,58017.0,ANGRA DOS REIS,CAMORIM,4726.0
116.0,58017.0,ANGRA DOS REIS,CAMORIM PEQUENO,887.0
116.0,58017.0,ANGRA DOS REIS,CAPUTERA,481.0
116.0,58017.0,ANGRA DOS REIS,CENTRO,23200.0
116.0,58017.0,ANGRA DOS REIS,GARATUCAIA,1941.0
116.0,58017.0,ANGRA DOS REIS,ILHA DA GIPOIA,256.0
116.0,58017.0,ANGRA DOS REIS,JACUECANGA,9874.0
116.0,58017.0,ANGRA DOS REIS,MARINAS,855.0
116.0,58017.0,ANGRA DOS REIS,MONSUABA,5438.0
116.0,58017.0,ANGRA DOS REIS,PORTO GALO,509.0
116.0,58017.0,ANGRA DOS REIS,SAO BENTO,3647.0
116.0,58017.0,ANGRA DOS REIS,SAPINHATUBA I ,903.0
116.0,58017.0,ANGRA DOS REIS,VILA VELHA,593.0
117.0,60011.0,RIO DE JANEIRO,CACUIA,13116.0
117.0,60011.0,RIO DE JANEIRO,COCOTÁ,20058.0
117.0,60011.0,RIO DE JANEIRO,RIBEIRA,5685.0
117.0,60011.0,RIO DE JANEIRO,ZUMBI,8431.0
118.0,60011.0,RIO DE JANEIRO,CAVALCANTI,8963.0
118.0,60011.0,RIO DE JANEIRO,ENGENHEIRO LEAL,3443.0
118.0,60011.0,RIO DE JANEIRO,MADUREIRA,7791.0
118.0,60011.0,RIO DE JANEIRO,TOMÁS COELHO,3514.0
118.0,60011.0,RIO DE JANEIRO,VAZ LOBO,6046.0
118.0,60011.0,RIO DE JANEIRO,VICENTE DE CARVALHO,14431.0
119.0,60011.0,RIO DE JANEIRO,ALTO DA BOA VISTA,6559.0
119.0,60011.0,RIO DE JANEIRO,BARRA,58459.0
119.0,60011.0,RIO DE JANEIRO,ITANHANGÁ,14198.0
120.0,60011.0,RIO DE JANEIRO,CAMPO GRANDE,67808.0
120.0,60011.0,RIO DE JANEIRO,SENADOR VASCONCELOS,7535.0
121.0,60011.0,RIO DE JANEIRO,OLARIA,31057.0
122.0,60011.0,RIO DE JANEIRO,CAMPO GRANDE,48305.0
122.0,60011.0,RIO DE JANEIRO,SANTÍSSIMO,21007.0
122.0,60011.0,RIO DE JANEIRO,SENADOR VASCONCELOS,6790.0
123.0,60011.0,RIO DE JANEIRO,ANCHIETA,32357.0
123.0,60011.0,RIO DE JANEIRO,DEODORO,2444.0
123.0,60011.0,RIO DE JANEIRO,PARQUE ANCHIETA,865.0
123.0,60011.0,RIO DE JANEIRO,RICARDO DE ALBUQUERQUE,16474.0
124.0,60011.0,RIO DE JANEIRO,BANGU,20503.0
124.0,60011.0,RIO DE JANEIRO,PADRE MIGUEL,11628.0
125.0,60011.0,RIO DE JANEIRO,SANTA CRUZ,55617.0
126.0,58335.0,DUQUE DE CAXIAS,CAMPOS ELÍSEOS,15715.0
126.0,58335.0,DUQUE DE CAXIAS,CAPIVARI,7057.0
126.0,58335.0,DUQUE DE CAXIAS,FIGUEIRA,9427.0
126.0,58335.0,DUQUE DE CAXIAS,JARDIM PRIMAVERA,35225.0
126.0,58335.0,DUQUE DE CAXIAS,SARACURUNA,29748.0
126.0,58335.0,DUQUE DE CAXIAS,VILA MARIA HELENA,4478.0
127.0,58335.0,DUQUE DE CAXIAS,CRISTÓVÃO COLOMBO,1319.0
127.0,58335.0,DUQUE DE CAXIAS,IMBARIÊ,14913.0
127.0,58335.0,DUQUE DE CAXIAS,JARDIM ANHANGÁ,8630.0
127.0,58335.0,DUQUE DE CAXIAS,JARDIM BARRO BRANCO,2577.0
127.0,58335.0,DUQUE DE CAXIAS,JARDIM ROTSEN,1181.0
127.0,58335.0,DUQUE DE CAXIAS,NOVA CAMPINAS,13553.0
127.0,58335.0,DUQUE DE CAXIAS,PARADA ANGÉLICA,7076.0
127.0,58335.0,DUQUE DE CAXIAS,PARADA MORABI,1393.0
127.0,58335.0,DUQUE DE CAXIAS,PARQUE EQUITATIVA,6267.0
127.0,58335.0,DUQUE DE CAXIAS,PARQUE PAULISTA,8115.0
127.0,58335.0,DUQUE DE CAXIAS,SANTA LÚCIA,12000.0
127.0,58335.0,DUQUE DE CAXIAS,TAQUARA,7413.0
127.0,58335.0,DUQUE DE CAXIAS,VILA EMA,3180.0
128.0,58335.0,DUQUE DE CAXIAS,BARREIRO,181.0
128.0,58335.0,DUQUE DE CAXIAS,CHACARAS ARCAMPO,663.0
128.0,58335.0,DUQUE DE CAXIAS,FRANGO DOURADO,5097.0
128.0,58335.0,DUQUE DE CAXIAS,JARDIM SAO LOURENCO,136.0
128.0,58335.0,DUQUE DE CAXIAS,MANTIQUIRA,6365.0
128.0,58335.0,DUQUE DE CAXIAS,PARQUE ELDORADO,8606.0
128.0,58335.0,DUQUE DE CAXIAS,SANTA CRUZ DA SERRA,9972.0
128.0,58335.0,DUQUE DE CAXIAS,SANTO ANTONIO,3133.0
128.0,58335.0,DUQUE DE CAXIAS,VILA BONANÇA,1755.0
128.0,58335.0,DUQUE DE CAXIAS,VILA CANAAN,2670.0
128.0,58335.0,DUQUE DE CAXIAS,XERÉM,19132.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,CAIXETA - IBITIOCA 10º DISTRITO,887.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,CANTAGALO,272.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,CARVAO,859.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,CONCEIÇÃO DO IMBE,241.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,DORES DE MACABU,2568.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,GURIRI,447.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,IBITIOCA,1937.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,ITERERE,352.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,LAGOA DE CIMA,1036.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,MOCOTO DO IMBE,98.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,MORANGABA,2108.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,PARQUE ALDEIA,1160.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,PARQUE CIDADE LUZ,3768.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,PARQUE FUNDAO,4239.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,PARQUE GUARUS,12361.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,PARQUE LEBRET,1186.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,PARQUE SÃO JOSE,7114.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,PARQUE SÃO MATEUS,2463.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,PENHA - FAZENDA CHALITA,234.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,PERNAMBUCA,527.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,PONTA DA LAMA,2378.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,QUILOMBO,547.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,SANTO AMARO - FAZENDA AGUA FRIA,125.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,SERRINHA,736.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,TAPERA,3475.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,TRES VENDAS,1118.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,URURAI,7243.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,USINA DO QUEIMADO,672.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,USINA SANTA CRUZ,1664.0
129.0,58190.0,CAMPOS DOS GOYTACAZES,USINA SAPUCAIA,1268.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,ALEGRIA DOS ANJOS,227.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,AMONTADO,821.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,ARUEIRA,325.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,BARRA DO ITABAPOANA,2717.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,BOA SORTE,540.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,BOA VISTA,170.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,BOM JARDIM,798.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,BOM LUGAR,489.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,BREJO GRANDE,406.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,BUENA,1063.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,CAMPO NOVO,359.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,CARRAPATO,791.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,CENTRO,4723.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,COREIA DO SUL,608.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,DESERTO FELIZ,308.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,ESTREITO,1214.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,FLORESTA,1021.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,GARGAU,3254.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,GUARIXIMA,376.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,GUAXINDIBA,2323.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,IMBURI DE CAMPOS,1508.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,LADEIRA DAS PEDRAS,435.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,MACUCO,692.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,MORRO ALEGRE,1014.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,MORRO DO BODE,221.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,PINGO D'AGUA,1072.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,PONTO DE CACIMBAS,520.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,PRACA JOAO PESSOA,3108.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,SANTA CLARA,1266.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,SANTA LUZIA,267.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,SANTO AMARO,96.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,SOSSEGO,979.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,TRAVESSAO DE BARRA,2807.0
130.0,58289.0,SÃO FRANCISCO DE ITABAPOANA,VALAO SECO,662.0
131.0,59250.0,VOLTA REDONDA,CASA DE PEDRA,5536.0
131.0,59250.0,VOLTA REDONDA,CONFORTO,9827.0
131.0,59250.0,VOLTA REDONDA,EUCALIPTAL,3228.0
131.0,59250.0,VOLTA REDONDA,JARDIM TIRADENTES,4171.0
131.0,59250.0,VOLTA REDONDA,JARDIM VILA RICA,1878.0
131.0,59250.0,VOLTA REDONDA,LARANJAL,5213.0
131.0,59250.0,VOLTA REDONDA,MINERLÂNDIA,4898.0
131.0,59250.0,VOLTA REDONDA,PONTE ALTA,6491.0
131.0,59250.0,VOLTA REDONDA,ROMA II,2157.0
131.0,59250.0,VOLTA REDONDA,SESSENTA,6178.0
131.0,59250.0,VOLTA REDONDA,SÃO CRISTÓVÃO,2715.0
131.0,59250.0,VOLTA REDONDA,SÃO JOÃO,2986.0
131.0,59250.0,VOLTA REDONDA,SÃO LUCAS,3652.0
131.0,59250.0,VOLTA REDONDA,TANGERINAL,2342.0
131.0,59250.0,VOLTA REDONDA,VILA SANTA CECÍLIA,3640.0
132.0,58971.0,SÃO GONÇALO,APOLO III,776.0
132.0,58971.0,SÃO GONÇALO,GUAXINDIBA,3490.0
132.0,58971.0,SÃO GONÇALO,JARDIM CATARINA,31299.0
132.0,58971.0,SÃO GONÇALO,JARDIM CATARINA NOVO,2306.0
132.0,58971.0,SÃO GONÇALO,LARANJAL,6912.0
132.0,58971.0,SÃO GONÇALO,MARAMBAIA,6253.0
132.0,58971.0,SÃO GONÇALO,MONJOLO,8712.0
132.0,58971.0,SÃO GONÇALO,SANTA LUZIA,15592.0
132.0,58971.0,SÃO GONÇALO,VISTA ALEGRE,12886.0
133.0,58971.0,SÃO GONÇALO,AMENDOEIRA,15755.0
133.0,58971.0,SÃO GONÇALO,LARANJAL,11652.0
133.0,58971.0,SÃO GONÇALO,PACHECO,9962.0
133.0,58971.0,SÃO GONÇALO,SACRAMENTO,12674.0
133.0,58971.0,SÃO GONÇALO,SANTA ISABEL,17820.0
134.0,58971.0,SÃO GONÇALO,ALCÂNTARA,7522.0
134.0,58971.0,SÃO GONÇALO,COLUBANDE,2277.0
134.0,58971.0,SÃO GONÇALO,JARDIM ALCÂNTARA,8890.0
134.0,58971.0,SÃO GONÇALO,LAGOINHA,2735.0
134.0,58971.0,SÃO GONÇALO,MIRIAMBI,6239.0
134.0,58971.0,SÃO GONÇALO,RAUL VEIGA,7392.0
134.0,58971.0,SÃO GONÇALO,VILA TRÊS,3528.0
135.0,58971.0,SÃO GONÇALO,AGUA MINERAL,3432.0
135.0,58971.0,SÃO GONÇALO,ALCÂNTARA,5040.0
135.0,58971.0,SÃO GONÇALO,CENTRO,10674.0
135.0,58971.0,SÃO GONÇALO,COLUBANDE,15707.0
135.0,58971.0,SÃO GONÇALO,GALO BRANCO,10506.0
135.0,58971.0,SÃO GONÇALO,MUTONDO,2374.0
135.0,58971.0,SÃO GONÇALO,ROCHA,17320.0
135.0,58971.0,SÃO GONÇALO,SAO MIGUEL,721.0
136.0,58971.0,SÃO GONÇALO,ESTRELA DO NORTE,5034.0
136.0,58971.0,SÃO GONÇALO,FAZENDA DOS MINEIROS,5108.0
136.0,58971.0,SÃO GONÇALO,ITAOCA,2342.0
136.0,58971.0,SÃO GONÇALO,MUTUA,13886.0
136.0,58971.0,SÃO GONÇALO,MUTUAPIRA,2359.0
136.0,58971.0,SÃO GONÇALO,MUTUÁ,5576.0
136.0,58971.0,SÃO GONÇALO,NOVA CIDADE,9596.0
136.0,58971.0,SÃO GONÇALO,PORTO DO ROSA,5348.0
137.0,58971.0,SÃO GONÇALO,ITAÚNA,15125.0
137.0,58971.0,SÃO GONÇALO,LUIZ CAÇADOR,4923.0
137.0,58971.0,SÃO GONÇALO,MUTONDO,5195.0
137.0,58971.0,SÃO GONÇALO,NOVA CIDADE,5596.0
137.0,58971.0,SÃO GONÇALO,SALGUEIRO,1244.0
137.0,58971.0,SÃO GONÇALO,TRINDADE,27444.0
138.0,58122.0,QUEIMADOS,BELMONTE,4880.0
138.0,58122.0,QUEIMADOS,CAMARIM,5146.0
138.0,58122.0,QUEIMADOS,CAMPO DA BANHA,1777.0
138.0,58122.0,QUEIMADOS,CENTRO,17867.0
138.0,58122.0,QUEIMADOS,FANCHEM,12973.0
138.0,58122.0,QUEIMADOS,FLESMAN,2029.0
138.0,58122.0,QUEIMADOS,INCONFIDENCIA,1836.0
138.0,58122.0,QUEIMADOS,JARDIM ALZIRA,3762.0
138.0,58122.0,QUEIMADOS,JARDIM DA FONTE,2773.0
138.0,58122.0,QUEIMADOS,NOSSA SENHORA DA GLORIA,8932.0
138.0,58122.0,QUEIMADOS,NOVA CIDADE,1144.0
138.0,58122.0,QUEIMADOS,PACAEMBU,3217.0
138.0,58122.0,QUEIMADOS,PARAISO,4739.0
138.0,58122.0,QUEIMADOS,PARQUE SAO BARTOLOMEU,544.0
138.0,58122.0,QUEIMADOS,PRIMAVERA,2668.0
138.0,58122.0,QUEIMADOS,SANTA CATARINA,3987.0
138.0,58122.0,QUEIMADOS,SANTO EXPEDITO,755.0
138.0,58122.0,QUEIMADOS,SAO CRISTOVAO,2774.0
138.0,58122.0,QUEIMADOS,SAO FRANCISCO,2128.0
138.0,58122.0,QUEIMADOS,SAO JORGE,178.0
138.0,58122.0,QUEIMADOS,SAO MIGUEL,3891.0
138.0,58122.0,QUEIMADOS,SÃO ROQUE,2209.0
138.0,58122.0,QUEIMADOS,TRES FONTES,1850.0
138.0,58122.0,QUEIMADOS,VALDARIOSA,3518.0
138.0,58122.0,QUEIMADOS,VILA AMERICANA,1177.0
138.0,58122.0,QUEIMADOS,VILA CENTRAL,744.0
138.0,58122.0,QUEIMADOS,VILA COIMBRA,285.0
138.0,58122.0,QUEIMADOS,VILA DO TINGUA,10249.0
138.0,58122.0,QUEIMADOS,VILA GUIMARAES,1611.0
138.0,58122.0,QUEIMADOS,VILA SAO JOAO,3416.0
139.0,58149.0,JAPERI,ALECRIM,3066.0
139.0,58149.0,JAPERI,CENTRO,6267.0
139.0,58149.0,JAPERI,CENTRO ENG PEDREIRA,14335.0
139.0,58149.0,JAPERI,CHACRINHA,5275.0
139.0,58149.0,JAPERI,COSME E DAMIAO,6043.0
139.0,58149.0,JAPERI,ENGENHEIRO PEDREIRA,3880.0
139.0,58149.0,JAPERI,JARDIM AMARALINA,854.0
139.0,58149.0,JAPERI,JARDIM DELAMARE,2455.0
139.0,58149.0,JAPERI,JARDIM MARAJOARA,1924.0
139.0,58149.0,JAPERI,NOVA BELEM,9277.0
139.0,58149.0,JAPERI,PARQUE MUCAJA,6434.0
139.0,58149.0,JAPERI,PEDRA LISA,1831.0
139.0,58149.0,JAPERI,RIO D'OURO,237.0
139.0,58149.0,JAPERI,SANTA TEREZINHA,2529.0
139.0,58149.0,JAPERI,SAO JORGE ENG PEDREIRA,4093.0
139.0,58149.0,JAPERI,VILA CENTRAL,2195.0
139.0,58149.0,JAPERI,VILA SANTA AMELIA,2776.0
140.0,58653.0,NITERÓI,ICARAÍ,23601.0
141.0,58068.0,CARDOSO MOREIRA,CACHOEIRO,2905.0
141.0,58068.0,CARDOSO MOREIRA,CENTRO,4389.0
141.0,58068.0,CARDOSO MOREIRA,DOUTOR MATTOS,377.0
141.0,58068.0,CARDOSO MOREIRA,SAO JOAQUIM,2144.0
141.0,58068.0,CARDOSO MOREIRA,SAO LUIZ,329.0
141.0,58068.0,CARDOSO MOREIRA,USINA DE OUTEIRO,1477.0
141.0,59293.0,ITALVA,CENTRO,5067.0
141.0,59293.0,ITALVA,CIMENTO PARAISO,700.0
141.0,59293.0,ITALVA,DOUTOR MATTOS,155.0
141.0,59293.0,ITALVA,GUARNERE,1069.0
141.0,59293.0,ITALVA,SAO CAETANO,3909.0
141.0,59293.0,ITALVA,SAO PEDRO DO PARAISO,305.0
142.0,58653.0,NITERÓI,ICARAÍ,14252.0
142.0,58653.0,NITERÓI,JURUJUBA,8584.0
142.0,58653.0,NITERÓI,SÃO FRANCISCO,13294.0
143.0,58653.0,NITERÓI,CUBANGO,4127.0
143.0,58653.0,NITERÓI,FONSECA,20590.0
143.0,58653.0,NITERÓI,SANTA ROSA,6355.0
144.0,58653.0,NITERÓI,BARRETO,18937.0
144.0,58653.0,NITERÓI,ENGENHOCA,13745.0
144.0,58653.0,NITERÓI,TENENTE JARDIM,2517.0
145.0,59013.0,SÃO JOÃO DE MERITI,AGOSTINHO PORTO,10911.0
145.0,59013.0,SÃO JOÃO DE MERITI,ENGENHEIRO BELFORD,7114.0
145.0,59013.0,SÃO JOÃO DE MERITI,GRANDE RIO,4462.0
145.0,59013.0,SÃO JOÃO DE MERITI,VILA ROSALI,15893.0
145.0,59013.0,SÃO JOÃO DE MERITI,VILA TIRADENTES,14603.0
146.0,59277.0,ARRAIAL DO CABO,CENTRO,1545.0
146.0,59277.0,ARRAIAL DO CABO,FIGUEIRA,3302.0
146.0,59277.0,ARRAIAL DO CABO,MONTE ALTO,2015.0
146.0,59277.0,ARRAIAL DO CABO,PERNAMBUCA,152.0
146.0,59277.0,ARRAIAL DO CABO,PRAIA DOS ANJOS,10600.0
146.0,59277.0,ARRAIAL DO CABO,PRAIA GRANDE,3971.0
146.0,59277.0,ARRAIAL DO CABO,PRAINHA,6523.0
146.0,59277.0,ARRAIAL DO CABO,VILA INDUSTRIAL,771.0
147.0,58017.0,ANGRA DOS REIS,AREAL,2699.0
147.0,58017.0,ANGRA DOS REIS,BANQUETA,741.0
147.0,58017.0,ANGRA DOS REIS,BRACUI,5357.0
147.0,58017.0,ANGRA DOS REIS,CAMPO BELO,3354.0
147.0,58017.0,ANGRA DOS REIS,ENSEADA,2180.0
147.0,58017.0,ANGRA DOS REIS,FRADE,9592.0
147.0,58017.0,ANGRA DOS REIS,GAMBOA DO BELÉM,683.0
147.0,58017.0,ANGRA DOS REIS,ILHA GRANDE,5038.0
147.0,58017.0,ANGRA DOS REIS,JAPUIBA,14685.0
147.0,58017.0,ANGRA DOS REIS,MORRO DA CRUZ,743.0
147.0,58017.0,ANGRA DOS REIS,PARQUE BELEM,4072.0
147.0,58017.0,ANGRA DOS REIS,PARQUE MAMBUCABA,13047.0
147.0,58017.0,ANGRA DOS REIS,PONTAL,1023.0
147.0,58017.0,ANGRA DOS REIS,PRAIA BRAVA,1485.0
147.0,58017.0,ANGRA DOS REIS,SERRA D'AGUA,1185.0
147.0,58017.0,ANGRA DOS REIS,VILA HISTORICA DE MAMBUCABA,1134.0
148.0,58491.0,MAGÉ,CACHOEIRA GRANDE,1395.0
148.0,58491.0,MAGÉ,CENTRO,10510.0
148.0,58491.0,MAGÉ,FRAGOSO,13899.0
148.0,58491.0,MAGÉ,ILHA,1534.0
148.0,58491.0,MAGÉ,JARDIM NAZARENO,5159.0
148.0,58491.0,MAGÉ,JARDIM SAO PAULO,2090.0
148.0,58491.0,MAGÉ,MAURIMARCIA,5895.0
148.0,58491.0,MAGÉ,PARQUE CAÇULA,3283.0
148.0,58491.0,MAGÉ,PARQUE DOS ARTISTAS,949.0
148.0,58491.0,MAGÉ,PARQUE ESTRELA,1787.0
148.0,58491.0,MAGÉ,PARQUE HUMAITA,3938.0
148.0,58491.0,MAGÉ,PARQUE PARANHOS,1373.0
148.0,58491.0,MAGÉ,PARQUE SANTANA,3700.0
148.0,58491.0,MAGÉ,PAU GRANDE,3538.0
148.0,58491.0,MAGÉ,PIABETÁ,15845.0
148.0,58491.0,MAGÉ,PONTE PRETA,1225.0
148.0,58491.0,MAGÉ,RAIZ DA SERRA,6996.0
148.0,58491.0,MAGÉ,VILA RAQUEL,6495.0
148.0,58491.0,MAGÉ,VILA RECREIO,1051.0
149.0,58106.0,GUAPIMIRIM,CANECA FINA,474.0
149.0,58106.0,GUAPIMIRIM,CENTRO,13032.0
149.0,58106.0,GUAPIMIRIM,CORDOVIL,683.0
149.0,58106.0,GUAPIMIRIM,ICONHA,554.0
149.0,58106.0,GUAPIMIRIM,MONTE OLIVETI,640.0
149.0,58106.0,GUAPIMIRIM,ORINDI,717.0
149.0,58106.0,GUAPIMIRIM,PARADA IDEAL,1377.0
149.0,58106.0,GUAPIMIRIM,PARADA MODELO,11184.0
149.0,58106.0,GUAPIMIRIM,PARAÍSO,366.0
149.0,58106.0,GUAPIMIRIM,PARQUE SANTA EUGENIA,1477.0
149.0,58106.0,GUAPIMIRIM,QUINTA MARIANA,2084.0
149.0,58106.0,GUAPIMIRIM,VALE DAS PEDRINHAS,3773.0
149.0,58106.0,GUAPIMIRIM,VALE DO JEQUITIBÁ,1170.0
149.0,58106.0,GUAPIMIRIM,VILA OLIMPIA,2815.0
150.0,58467.0,MESQUITA,CENTRO,23944.0
150.0,58467.0,MESQUITA,CHATUBA,14561.0
150.0,58467.0,MESQUITA,COREIA,4232.0
150.0,58467.0,MESQUITA,EDSON PASSOS,13282.0
150.0,58467.0,MESQUITA,PRESIDENTE JUSCELINO,4167.0
150.0,58467.0,MESQUITA,SANTA TEREZINHA,13499.0
151.0,58360.0,TANGUÁ,AMPLIAÇÃO,3885.0
151.0,58360.0,TANGUÁ,BANDEIRANTE I,513.0
151.0,58360.0,TANGUÁ,BANDEIRANTE II,290.0
151.0,58360.0,TANGUÁ,CENTRO,6729.0
151.0,58360.0,TANGUÁ,DUQUES,483.0
151.0,58360.0,TANGUÁ,IPITANGAS,615.0
151.0,58360.0,TANGUÁ,MUTUAPIRA,362.0
151.0,58360.0,TANGUÁ,PINHÃO,2700.0
151.0,58360.0,TANGUÁ,POSSE DOS COUTINHOS,1907.0
151.0,58360.0,TANGUÁ,VILA CORTES,7028.0
151.0,58378.0,ITABORAÍ,AGRO BRASIL,194.0
151.0,58378.0,ITABORAÍ,ALDEIA DA PRATA,3746.0
151.0,58378.0,ITABORAÍ,ALTO DO JACU,118.0
151.0,58378.0,ITABORAÍ,APOLO II,5041.0
151.0,58378.0,ITABORAÍ,BADURECO,140.0
151.0,58378.0,ITABORAÍ,CABUIS,456.0
151.0,58378.0,ITABORAÍ,CABUÇU,2783.0
151.0,58378.0,ITABORAÍ,CURUZU,908.0
151.0,58378.0,ITABORAÍ,GEBARA,229.0
